phase,roi,dilation_mm,comparison,metric,n,mean_A,mean_B,stat,p
all,lesion,0.0,CycleGAN-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),psnr,20,12.990325226437609,15.36103028228957,7.0,3.62396240234375e-05
all,lesion,0.0,CycleGAN-2D-T2  vs  BEST(SwinPix2Pix-2D+3D-post-T2+FLAIR),lpips,20,0.12982426599730584,0.10499907631036795,57.0,0.0758514404296875
all,lesion,5.0,ResViT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6567089665290415,0.667356082721337,44.0,0.021484375
all,lesion,5.0,ResViT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.521250198310232,15.644272983206955,80.0,0.36827659606933594
all,lesion,5.0,ResViT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.13892870600965423,0.15443222072268697,13.0,0.0001678466796875
all,lesion,5.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6546459217398232,0.667356082721337,87.0,0.5216732025146484
all,lesion,5.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.320349084380524,15.644272983206955,86.0,0.49800872802734375
all,lesion,5.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19081594366018084,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6531489497258784,0.667356082721337,78.0,0.3299827575683594
all,lesion,5.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.10458212922948,15.644272983206955,52.0,0.04844093322753906
all,lesion,5.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20159777620601896,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,ResViT-2D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6533929308284113,0.667356082721337,26.0,0.0019855499267578125
all,lesion,5.0,ResViT-2D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.341925207215786,15.644272983206955,49.0,0.03623390197753906
all,lesion,5.0,ResViT-2D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.13651910989156474,0.15443222072268697,11.0,0.0001049041748046875
all,lesion,5.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6503924638749278,0.667356082721337,75.0,0.2773551940917969
all,lesion,5.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.095615816496078,15.644272983206955,53.0,0.05316925048828125
all,lesion,5.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20336101433527234,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,ResViT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6494224575819204,0.667356082721337,30.0,0.00365447998046875
all,lesion,5.0,ResViT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.594537247605231,15.644272983206955,95.0,0.7285060882568359
all,lesion,5.0,ResViT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.11702660694825444,0.15443222072268697,8.0,4.76837158203125e-05
all,lesion,5.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6471276473367649,0.667356082721337,64.0,0.13272666931152344
all,lesion,5.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.01135933283689,15.644272983206955,61.0,0.10539817810058594
all,lesion,5.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19252150987956418,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,ResViT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6467704893466636,0.667356082721337,29.0,0.0031528472900390625
all,lesion,5.0,ResViT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.417804093120733,15.644272983206955,72.0,0.2305126190185547
all,lesion,5.0,ResViT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.12447827052419773,0.15443222072268697,2.0,5.7220458984375e-06
all,lesion,5.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6530345554242752,0.667356082721337,79.0,0.34881019592285156
all,lesion,5.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.222633984277707,15.644272983206955,75.0,0.2773551940917969
all,lesion,5.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19333532121734637,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,ResViT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6423314368002695,0.667356082721337,4.0,1.33514404296875e-05
all,lesion,5.0,ResViT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.065070195960132,15.644272983206955,3.0,9.5367431640625e-06
all,lesion,5.0,ResViT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.14456254982927205,0.15443222072268697,49.0,0.03623390197753906
all,lesion,5.0,pix2pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6526515715142033,0.667356082721337,82.0,0.40909767150878906
all,lesion,5.0,pix2pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.180740883037856,15.644272983206955,69.0,0.1893482208251953
all,lesion,5.0,pix2pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.2023756769578932,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,CUT-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6495000398377279,0.667356082721337,75.0,0.2773551940917969
all,lesion,5.0,CUT-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.158837977112302,15.644272983206955,67.0,0.16495704650878906
all,lesion,5.0,CUT-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20642836044869556,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,SynDiff-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6401810315622488,0.667356082721337,13.0,0.0001678466796875
all,lesion,5.0,SynDiff-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.868171745520005,15.644272983206955,5.0,1.9073486328125e-05
all,lesion,5.0,SynDiff-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.12794332795918129,0.15443222072268697,27.0,0.0023250579833984375
all,lesion,5.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.637238901590983,0.667356082721337,55.0,0.06372261047363281
all,lesion,5.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.944969432488358,15.644272983206955,51.0,0.04405403137207031
all,lesion,5.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19517075985543178,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,SynDiff-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6368063841215298,0.667356082721337,11.0,0.0001049041748046875
all,lesion,5.0,SynDiff-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.714730711959794,15.644272983206955,13.0,0.0001678466796875
all,lesion,5.0,SynDiff-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.13985318627861015,0.15443222072268697,38.0,0.01068878173828125
all,lesion,5.0,SynDiff-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6376192468992928,0.667356082721337,9.0,6.29425048828125e-05
all,lesion,5.0,SynDiff-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.786423473303575,15.644272983206955,8.0,4.76837158203125e-05
all,lesion,5.0,SynDiff-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.13255338631220498,0.15443222072268697,24.0,0.0014324188232421875
all,lesion,5.0,CycleGAN-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6328573618063003,0.667356082721337,45.0,0.023950576782226562
all,lesion,5.0,CycleGAN-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.838854766328188,15.644272983206955,41.0,0.01531219482421875
all,lesion,5.0,CycleGAN-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20035377076215033,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6325856928885656,0.667356082721337,1.0,3.814697265625e-06
all,lesion,5.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.65367755301799,15.644272983206955,0.0,1.9073486328125e-06
all,lesion,5.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.12747677426929374,0.15443222072268697,22.0,0.0010166168212890625
all,lesion,5.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6313968582485046,0.667356082721337,42.0,0.017181396484375
all,lesion,5.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.573651957264094,15.644272983206955,27.0,0.0023250579833984375
all,lesion,5.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20647131980134797,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,pix2pix-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6292476664127686,0.667356082721337,47.0,0.029575347900390625
all,lesion,5.0,pix2pix-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.82672285173491,15.644272983206955,39.0,0.012079238891601562
all,lesion,5.0,pix2pix-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.21156940734268148,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,CycleGAN-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6382648009806627,0.667356082721337,48.0,0.03276824951171875
all,lesion,5.0,CycleGAN-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.925390133138887,15.644272983206955,43.0,0.01923370361328125
all,lesion,5.0,CycleGAN-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20100233045558175,0.15443222072268697,2.0,5.7220458984375e-06
all,lesion,5.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6277473201400345,0.667356082721337,54.0,0.058258056640625
all,lesion,5.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.998185157826999,15.644272983206955,61.0,0.10539817810058594
all,lesion,5.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.203914799204501,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,SynDiff-3D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6289270084551811,0.667356082721337,5.0,1.9073486328125e-05
all,lesion,5.0,SynDiff-3D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.992912022002631,15.644272983206955,15.0,0.0002613067626953125
all,lesion,5.0,SynDiff-3D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.13762978470094586,0.15443222072268697,38.0,0.01068878173828125
all,lesion,5.0,SwinPix2Pix-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6372000438170559,0.667356082721337,56.0,0.069580078125
all,lesion,5.0,SwinPix2Pix-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.04200631252418,15.644272983206955,53.0,0.05316925048828125
all,lesion,5.0,SwinPix2Pix-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19251586535156365,0.15443222072268697,3.0,9.5367431640625e-06
all,lesion,5.0,SwinPix2Pix-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6353687112564806,0.667356082721337,58.0,0.082550048828125
all,lesion,5.0,SwinPix2Pix-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,15.036231090441044,15.644272983206955,55.0,0.06372261047363281
all,lesion,5.0,SwinPix2Pix-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19768940484269643,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,pix2pix-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6331102670569403,0.667356082721337,55.0,0.06372261047363281
all,lesion,5.0,pix2pix-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.925500043846387,15.644272983206955,52.0,0.04844093322753906
all,lesion,5.0,pix2pix-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.21043314148199213,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6252190547031495,0.667356082721337,39.0,0.012079238891601562
all,lesion,5.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.720866548685915,15.644272983206955,43.0,0.01923370361328125
all,lesion,5.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.1922834844344978,0.15443222072268697,3.0,9.5367431640625e-06
all,lesion,5.0,ResViT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6279798012716747,0.667356082721337,11.0,0.0001049041748046875
all,lesion,5.0,ResViT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.83236023572967,15.644272983206955,43.0,0.01923370361328125
all,lesion,5.0,ResViT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.12062218731451935,0.15443222072268697,10.0,8.20159912109375e-05
all,lesion,5.0,CUT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6248658540117299,0.667356082721337,35.0,0.0072956085205078125
all,lesion,5.0,CUT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.78958371623069,15.644272983206955,28.0,0.002712249755859375
all,lesion,5.0,CUT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20578503932514297,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,CycleGAN-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6312297788017331,0.667356082721337,44.0,0.021484375
all,lesion,5.0,CycleGAN-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.794602375000858,15.644272983206955,28.0,0.002712249755859375
all,lesion,5.0,CycleGAN-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.210429642544098,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,pix2pix-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6307376523215058,0.667356082721337,55.0,0.06372261047363281
all,lesion,5.0,pix2pix-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.927037816607514,15.644272983206955,47.0,0.029575347900390625
all,lesion,5.0,pix2pix-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.2107503412448155,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,CUT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6283706230461854,0.667356082721337,50.0,0.039989471435546875
all,lesion,5.0,CUT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.841200527825247,15.644272983206955,45.0,0.023950576782226562
all,lesion,5.0,CUT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.2062423058325658,0.15443222072268697,0.0,1.9073486328125e-06
all,lesion,5.0,ResViT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6206277340084922,0.667356082721337,5.0,1.9073486328125e-05
all,lesion,5.0,ResViT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.688206770708366,15.644272983206955,20.0,0.0007076263427734375
all,lesion,5.0,ResViT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.12422389050715632,0.15443222072268697,12.0,0.000133514404296875
all,lesion,5.0,SynDiff-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6177320865948813,0.667356082721337,2.0,5.7220458984375e-06
all,lesion,5.0,SynDiff-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.40420014923723,15.644272983206955,10.0,8.20159912109375e-05
all,lesion,5.0,SynDiff-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.14654834049178062,0.15443222072268697,68.0,0.17685317993164062
all,lesion,5.0,CUT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.623856809640907,0.667356082721337,41.0,0.01531219482421875
all,lesion,5.0,CUT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.80180968835387,15.644272983206955,43.0,0.01923370361328125
all,lesion,5.0,CUT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.20751794253694444,0.15443222072268697,1.0,3.814697265625e-06
all,lesion,5.0,CUT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6142893973014578,0.667356082721337,34.0,0.006389617919921875
all,lesion,5.0,CUT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.54189105770468,15.644272983206955,21.0,0.000850677490234375
all,lesion,5.0,CUT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.16825221824453518,0.15443222072268697,48.0,0.03276824951171875
all,lesion,5.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6140627974593553,0.667356082721337,14.0,0.000209808349609375
all,lesion,5.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.458955142704216,15.644272983206955,17.0,0.0003948211669921875
all,lesion,5.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.18371817356879278,0.15443222072268697,6.0,2.6702880859375e-05
all,lesion,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6114609797034836,0.667356082721337,1.0,3.814697265625e-06
all,lesion,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.432425680458556,15.644272983206955,5.0,1.9073486328125e-05
all,lesion,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.15271128132919431,0.15443222072268697,94.0,0.7011814117431641
all,lesion,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6069373350300121,0.667356082721337,0.0,1.9073486328125e-06
all,lesion,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.41401459335446,15.644272983206955,9.0,6.29425048828125e-05
all,lesion,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.1442054838419865,0.15443222072268697,63.0,0.1230926513671875
all,lesion,5.0,pix2pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6055990861231784,0.667356082721337,18.0,0.0004825592041015625
all,lesion,5.0,pix2pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.535159016560073,15.644272983206955,18.0,0.0004825592041015625
all,lesion,5.0,pix2pix-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.1856841424011604,0.15443222072268697,6.0,2.6702880859375e-05
all,lesion,5.0,CycleGAN-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6055345662894346,0.667356082721337,15.0,0.0002613067626953125
all,lesion,5.0,CycleGAN-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.466913273178651,15.644272983206955,15.0,0.0002613067626953125
all,lesion,5.0,CycleGAN-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.15668285186926995,0.15443222072268697,100.0,0.8694877624511719
all,lesion,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6004697068781261,0.667356082721337,9.0,6.29425048828125e-05
all,lesion,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.472198821086536,15.644272983206955,17.0,0.0003948211669921875
all,lesion,5.0,SwinPix2Pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.17501557897665537,0.15443222072268697,23.0,0.001209259033203125
all,lesion,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.6049403059618355,0.667356082721337,11.0,0.0001049041748046875
all,lesion,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.345616007892446,15.644272983206955,14.0,0.000209808349609375
all,lesion,5.0,CycleGAN-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.15063872530888642,0.15443222072268697,92.0,0.6476554870605469
all,lesion,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.5921218094137393,0.667356082721337,2.0,5.7220458984375e-06
all,lesion,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.47399101872584,15.644272983206955,16.0,0.0003223419189453125
all,lesion,5.0,CUT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.14648919427007107,0.15443222072268697,68.0,0.17685317993164062
all,lesion,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.5973918753034037,0.667356082721337,2.0,5.7220458984375e-06
all,lesion,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.52567183363214,15.644272983206955,24.0,0.0014324188232421875
all,lesion,5.0,CUT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.14447256954276935,0.15443222072268697,53.0,0.05316925048828125
all,lesion,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.5925774300626406,0.667356082721337,2.0,5.7220458984375e-06
all,lesion,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,14.169400212687822,15.644272983206955,5.0,1.9073486328125e-05
all,lesion,5.0,pix2pix-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.17710197879308556,0.15443222072268697,19.0,0.0005855560302734375
all,lesion,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,20,0.568773714703046,0.667356082721337,9.0,6.29425048828125e-05
all,lesion,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,20,13.453413468697462,15.644272983206955,11.0,0.0001049041748046875
all,lesion,5.0,CycleGAN-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,20,0.19626942328062186,0.15443222072268697,12.0,0.000133514404296875
all,tumor,0.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,16,0.7948227944758508,0.7958976900204539,65.0,0.899932861328125
all,tumor,0.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,16,18.400456226191434,18.07941553059004,43.0,0.21142578125
all,tumor,0.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),lpips,16,0.07644302087414712,0.0775996344423239,53.0,0.4637451171875
all,tumor,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),ssim,16,0.7925605269733957,0.7958976900204539,61.0,0.743560791015625
all,tumor,0.0,ResViT-2D+3D-refine-T2+FLAIR  vs  BEST(CycleGAN-2D+3D-post-T2+FLAIR),psnr,16,17.45079783715037,18.07941553059004,38.0,0.129730224609375
