method,family,backbone,architecture,target,channel,roi,dilation_mm,phase,n_subjects,ssim_mean,ssim_sd,ssim_ci95,ssim_median,ssim_min,ssim_max,ssim_n,psnr_mean,psnr_sd,psnr_ci95,psnr_median,psnr_min,psnr_max,psnr_n,mae_mean,mae_sd,mae_ci95,mae_median,mae_min,mae_max,mae_n,lpips_mean,lpips_sd,lpips_ci95,lpips_median,lpips_min,lpips_max,lpips_n
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,flair,tumor,5.0,post,8,0.5709883407253308,0.046487406893894294,0.04555765875601641,0.5810186207306177,0.5126578792510488,0.6092582421890389,4,13.848133810482029,3.0575615554882782,2.9964103243785125,12.909650221374644,11.357227640787537,18.216007158391292,4,0.17069193720817566,0.05321893955944724,0.05215456076825829,0.18621398508548737,0.09398156404495239,0.2163582146167755,4,0.2401227339021819,0.06358945913354683,0.06231766995087589,0.23663281456114138,0.16674595108876625,0.3204793553976786,4
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,flair,tumor,5.0,post,8,0.568757199398397,0.04669412962768458,0.04576024703513089,0.5803085101925043,0.5049703163934599,0.6094414608151194,4,14.135098187868763,2.8792021247210653,2.821618082226644,13.075490449886384,12.060951662179903,18.328460189522385,4,0.1638750359416008,0.047450660905646494,0.046501647687533565,0.1826956421136856,0.09351277351379395,0.19659608602523804,4,0.24416358528757406,0.06232399548510546,0.061077515575403356,0.23597692146917237,0.17753010243177414,0.32717039578017737,4
SynDiff-2D-T2+FLAIR,SynDiff,SynDiff,2D,t2_flair,flair,tumor,5.0,post,8,0.5650796938370535,0.03750779151326808,0.03675763568300272,0.5679161937412492,0.5243480786223879,0.6001383092433277,4,12.902450070908722,1.2111004101503469,1.18687840194734,12.981382299961245,11.539617904473536,14.107417779238862,4,0.17264052480459213,0.018389899258280124,0.018022101273114523,0.1685950681567192,0.1559254229068756,0.1974465399980545,4,0.1538429514269352,0.019046596909136685,0.01866566497095395,0.16069366146665925,0.12590087143083414,0.16808361134358815,4
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,flair,tumor,5.0,post,8,0.5647529517060664,0.03755782528608311,0.03680666878036145,0.5707444767304395,0.5140205298327658,0.6035023235306206,4,13.998320224320217,2.8367553210337504,2.7800202146130752,13.184534036114092,11.6082484186161,18.015964406436588,4,0.1644531562924385,0.04620459465589059,0.04528050276277278,0.17936649173498154,0.0972880870103836,0.20179155468940735,4,0.22301658514173484,0.057599985256389576,0.056447985551261785,0.21833470573818142,0.1581834421182672,0.2972134869723093,4
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,flair,tumor,5.0,post,8,0.5640330789965348,0.04487979185991542,0.04398219602271711,0.567325237497744,0.5080754259439789,0.6134064150466719,4,13.831854262229928,2.7917990206366317,2.735963040223899,13.049374841539866,11.459704898968832,17.768962466871145,4,0.16989986039698124,0.04802377101517793,0.04706329559487437,0.18283382058143616,0.10131598263978958,0.21261581778526306,4,0.24021345363663776,0.07024566645087733,0.06884075312185979,0.24058659188449383,0.15471287071704865,0.3249677600605147,4
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,flair,tumor,5.0,post,8,0.562380263516069,0.04439314625155407,0.04350528332652299,0.5736229200975851,0.5038296823227365,0.598445531546369,4,13.830118815468875,2.8936820314218457,2.835808390793409,12.710248781895078,11.819371783924975,18.080605914160365,4,0.17021307162940502,0.048769526616665004,0.0477941360843317,0.18997560441493988,0.09766527265310287,0.20323580503463745,4,0.2511506128494979,0.06103735512818878,0.059816608025625,0.24513566322664526,0.18457059903691211,0.329760525907789,4
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,flair,tumor,5.0,post,8,0.5620930181129995,0.03808418218454128,0.03732249854085045,0.558935049980116,0.5188504370969271,0.6116515353948386,4,13.701178981541675,2.0391000202271248,1.9983180198225823,13.39607257715127,11.74476965921096,16.267801112653203,4,0.15848152339458466,0.033728007557016576,0.03305344740587624,0.15919659286737442,0.11938625574111938,0.1961466521024704,4,0.15236825637146367,0.030813260294386486,0.030196995088498754,0.145668656528519,0.12295285891741514,0.19518285351140158,4
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,flair,tumor,5.0,post,8,0.5573787045590333,0.039156375854155934,0.03837324833707281,0.5490613902907007,0.5198827358891488,0.6115093017655828,4,13.817199710769213,1.882586663808298,1.844934930532132,13.560485396317988,12.015467383042857,16.13236066739801,4,0.1624942533671856,0.03105082945473534,0.030429812865640633,0.17041438072919846,0.12027311325073242,0.18887513875961304,4,0.18891142175612563,0.07971772154159255,0.0781233671107607,0.19365062903772223,0.08755285820613305,0.280791570742925,4
SynDiff-3D-T2+FLAIR,SynDiff,SynDiff,3D,t2_flair,flair,tumor,5.0,post,8,0.5535676326874749,0.027900995912274875,0.027342975994029378,0.5502942361095009,0.5230532795144799,0.5906287790164181,4,13.43304607258491,1.3975331610369202,1.3695824978161817,13.335977698514858,12.133182394095083,14.927046499214846,4,0.16411059349775314,0.024686754575170732,0.024193019483667318,0.1651938408613205,0.13808810710906982,0.18796658515930176,4,0.1608329934610169,0.030619829843731194,0.03000743324685657,0.1710385557284011,0.11602274638911088,0.1852321159981546,4
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,flair,tumor,5.0,post,8,0.5519527279976612,0.039416138054894384,0.0386278152937965,0.557554226444484,0.5050824953618547,0.587619963739822,4,12.86183651099931,2.6807466920848735,2.627131758243176,12.09090047400231,10.54943401443911,16.716111081553514,4,0.1906769685447216,0.054207379697347645,0.05312323210340069,0.20398051291704178,0.11390969157218933,0.24083715677261353,4,0.22551684657862134,0.06728153126967698,0.06593590064428344,0.22511194836607273,0.1441734874000152,0.3076700021823247,4
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,flair,tumor,5.0,post,8,0.5514643223984358,0.04084096518911139,0.04002414588532916,0.558783110084806,0.4988625746135874,0.5894284948105438,4,13.695936902468308,2.8504330713370662,2.7934244099103247,12.715470420704497,11.50002626863499,17.852780499829247,4,0.1725791785866022,0.04920717050757876,0.04822302709742718,0.18938419967889786,0.10039187222719193,0.2111564427614212,4,0.2317619866833588,0.06683114036102593,0.0654945175538054,0.2240846395333183,0.15900031725565592,0.3198783504111426,4
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,flair,tumor,5.0,post,8,0.5448219145368399,0.04258385924895027,0.041732182063971265,0.5259475235388928,0.5189752379053509,0.6084173731642231,4,12.839656442748286,1.1674912024673108,1.1441413784179646,12.612621396757003,11.673346816055579,14.460036161423558,4,0.1758076176047325,0.023011095072484142,0.02255087317103446,0.17922189831733704,0.1468871384859085,0.19789953529834747,4,0.1466863718427393,0.027646874625303738,0.027093937132797664,0.14960633540729515,0.11711941659450531,0.1704133999618617,4
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,flair,tumor,5.0,post,8,0.5439536056186398,0.03845112727475481,0.037682104729259716,0.5358840378488829,0.506335465452081,0.5977108813247124,4,13.358363990724229,2.759496045384417,2.704306124476729,12.839363279568142,10.642262668022413,17.11246673573822,4,0.1769279893487692,0.04941310344879455,0.04842484137981866,0.18702826648950577,0.10810177773237228,0.22555364668369293,4,0.21657078297866159,0.04383293113356769,0.042956272510896336,0.20584312842830138,0.176172012463212,0.27842486259483157,4
SwinPix2Pix-3D-T2+FLAIR,SwinPix2Pix,GAN,3D,t2_flair,flair,tumor,5.0,post,8,0.5432029693605581,0.04035178556326114,0.039544749851995915,0.5452088610177803,0.4938295365281671,0.5885646188785049,4,14.108038494812725,2.2631861618966793,2.2179224386587455,13.498320160536924,12.240340353655565,17.19517330452149,4,0.15710408799350262,0.03738064441937834,0.036633031530990776,0.16909514367580414,0.10455263406038284,0.18567343056201935,4,0.20715254424634333,0.05822605630814054,0.05706153518197773,0.2033283105618096,0.14081046637147665,0.28114308949027744,4
pix2pix-3D-T2+FLAIR,pix2pix,GAN,3D,t2_flair,flair,tumor,5.0,post,8,0.5422501862276479,0.04384611621634523,0.04296919389201832,0.5355441899556891,0.5012127389540146,0.5966996260451987,4,13.35869237470151,1.0270998321765041,1.006557835532974,13.37527651494668,12.301938140609273,14.382278328303407,4,0.17138060554862022,0.014292835850823403,0.014006979133806935,0.1704549789428711,0.15847747027873993,0.18613499402999878,4,0.21057266168807887,0.06690485886663149,0.06556676168929886,0.21205534138542448,0.12824901224424443,0.2899309517372222,4
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,flair,tumor,5.0,post,8,0.5218587604076881,0.03963528166072858,0.038842576027514,0.5117603546052649,0.48683708596853675,0.577077246451686,4,13.2072334839349,1.0837501881912803,1.0620751844274547,13.270907804452225,12.091797896158095,14.195320430677059,4,0.17020774632692337,0.017005816663995962,0.016665700330716043,0.17174380272626877,0.150966614484787,0.18637676537036896,4,0.1643890630075438,0.05129502116384833,0.05026912074057136,0.16380923722975232,0.1021624415492018,0.22777533602146877,4
ResViT-2D+3D-refine-T2+FLAIR,ResViT,ResViT,2D+3D-refine,t2_flair,t2,tumor,5.0,pre,12,0.6706038511966645,0.05511065711144805,0.031181789664141462,0.6703730429803028,0.5592438110121473,0.7665456607047819,12,17.02028705312753,2.3293595748041307,1.3179592500015451,16.740311441617052,13.750264087281927,19.97659843771443,12,0.10239900648593903,0.03467158531366761,0.01961729613179553,0.09323485195636749,0.05571822077035904,0.15098978579044342,12,0.1561709169624335,0.02644526132962758,0.014962815172501474,0.16065089638744082,0.10807229075184528,0.19611259743019385,12
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,t2,tumor,5.0,pre,12,0.6615765375167975,0.06210563158211331,0.035139569049882344,0.6658838959715435,0.5352861419542946,0.737937886535656,12,16.982054006085,2.3426744349549065,1.3254928413319724,16.885352181717124,14.113220284446049,20.302711194310078,12,0.10329197564472754,0.03568647313358429,0.020191522972701173,0.09538064152002335,0.06110570207238197,0.15132446587085724,12,0.1342151333649311,0.03528708620583418,0.019965548545458775,0.12464603032207205,0.08171807821998571,0.18281703384127468,12
ResViT-2.5D-T2,ResViT,ResViT,2.5D,t2,t2,tumor,5.0,pre,16,0.6594556084496588,0.0649949310006923,0.03184751619033922,0.6617498865835241,0.5220983542962219,0.7863297867869384,16,17.113429545486984,2.5384024900520985,1.2438172201255282,16.81101713679132,13.224436157434452,21.833860049047793,16,0.10142061859369278,0.035651837093943026,0.01746940017603208,0.09650877490639687,0.05067938193678856,0.16429147124290466,16,0.10762619018335931,0.028892162099951994,0.014157159428976477,0.10466738768542806,0.06164404184348562,0.15792324900627136,16
ResViT-2D+3D-refine-T2,ResViT,ResViT,2D+3D-refine,t2,t2,tumor,5.0,pre,16,0.6582568219663134,0.06335037188704613,0.031041682224652607,0.6637856664682958,0.53454723161519,0.7727967411959522,16,16.490308886869357,2.685483492651716,1.3158869113993408,16.30567063962938,12.778657322223454,20.85254500877124,16,0.1106831906363368,0.04036635602360598,0.019779514451566928,0.10300436615943909,0.057441968470811844,0.1741759330034256,16,0.1360305970689048,0.032296721953981665,0.015825393757451015,0.13326661938890105,0.08117931852625175,0.2005483974516392,16
SwinPix2Pix-2D+3D-post-T2+FLAIR,SwinPix2Pix,GAN,2D+3D-post,t2_flair,t2,tumor,5.0,pre,12,0.6553151099582103,0.05411746259735847,0.030619836966475533,0.6515906781414902,0.5583700771557389,0.7490159071521857,12,16.52786220456898,2.7360073795076234,1.5480419051222583,16.38494166071813,12.875569251213491,20.387322193698147,12,0.11029323035230239,0.04039811598409087,0.022857385875405214,0.09254941716790199,0.061380784958601,0.1821065992116928,12,0.1914599620862688,0.027790787701665393,0.015724118385337292,0.19086534671737077,0.13544352163474277,0.22628781176172197,12
pix2pix-2D+3D-post-T2+FLAIR,pix2pix,GAN,2D+3D-post,t2_flair,t2,tumor,5.0,pre,12,0.6543232366471888,0.0487194452330735,0.02756562112368253,0.6505187666031181,0.5597609197659131,0.7346012359256381,12,16.539174195266188,2.3100998779915636,1.307062050685084,16.36300470805699,13.574272364776796,20.281394692630123,12,0.10959608294069767,0.03260999168805696,0.018450839729783723,0.10081466287374496,0.0623989999294281,0.15466366708278656,12,0.19687314920780274,0.02389204610100294,0.013518197662946896,0.2029726901948137,0.14636659105524383,0.22896068313136875,12
CycleGAN-2D+3D-post-T2+FLAIR,CycleGAN,GAN,2D+3D-post,t2_flair,t2,tumor,5.0,pre,12,0.653063120383792,0.05331410908789502,0.03016529692883124,0.6482222931330172,0.5706996308763961,0.7439509697000994,12,16.36895496677602,2.5035060654514902,1.4164919027901532,16.596213114378422,13.10514329072719,20.4032625760859,12,0.1138717212403814,0.040211745120643655,0.02275193663258847,0.10084288567304611,0.0619254969060421,0.17813259363174438,12,0.20244433929820413,0.02883703902939046,0.01631609080132532,0.19892489204260833,0.14974799179880083,0.2421652289562016,12
SynDiff-2.5D-T2,SynDiff,SynDiff,2.5D,t2,t2,tumor,5.0,pre,16,0.6526260770981963,0.06463385540733588,0.03167058914959458,0.6633759699736592,0.5124345528065921,0.7622612125966084,16,16.22990850235549,2.5360631610675557,1.2426709489231023,16.049954382899685,12.868406079318797,20.67550807154482,16,0.11293626087717712,0.039457430858074544,0.019334141120456526,0.10719553008675575,0.0607646144926548,0.16967719793319702,16,0.11577834478740047,0.02309415126048147,0.01131613411763592,0.11464135258351094,0.07128537168668544,0.16317167114898776,16
ResViT-2D-T2+FLAIR,ResViT,ResViT,2D,t2_flair,t2,tumor,5.0,pre,12,0.6525993760440162,0.051429377650867414,0.02909890973036356,0.6534104200140476,0.5502407457246389,0.7176835315045015,12,16.497588255629875,2.1266294534794374,1.2032538856842812,16.421163860793083,13.657391190222901,19.626639743921217,12,0.10796805533270042,0.03496496448268956,0.01978329102316079,0.09962204843759537,0.06617651879787445,0.1540001481771469,12,0.13809494721750037,0.028385590617817664,0.016060659816617473,0.13484633238598082,0.10025028355340375,0.18178769515361637,12
CUT-2D+3D-post-T2+FLAIR,CUT,GAN,2D+3D-post,t2_flair,t2,tumor,5.0,pre,12,0.6500786037829036,0.05017948990749486,0.02839171916577246,0.6497196379506842,0.5639241579410109,0.7374625080561267,12,16.239673754669624,2.7032362795192073,1.5294999097903053,15.872713886858623,12.801445759535943,20.617084787376825,12,0.11664947960525751,0.04275749185822396,0.024192328445534456,0.09926120191812515,0.0597849003970623,0.18632358312606812,12,0.18762534361838526,0.02369221651692369,0.013405133432069895,0.185970049831226,0.14521785623624384,0.22530289832502604,12
ResViT-2D-T2,ResViT,ResViT,2D,t2,t2,tumor,5.0,pre,16,0.6491087456770513,0.06319640396691135,0.030966237943786563,0.652586906691171,0.5317091029078189,0.7766733006976869,16,16.658578594469077,2.1754440296660715,1.065967574536375,16.167025347804554,13.608475994210307,20.555736376730493,16,0.10627152817323804,0.032018468817581296,0.015689049720614835,0.10915591195225716,0.055527880787849426,0.15393121540546417,16,0.12002714304164845,0.03098267385522582,0.015181510189060651,0.11454210631707881,0.06291291865548401,0.1820724806189537,16
SwinPix2Pix-2D+3D-post-T2,SwinPix2Pix,GAN,2D+3D-post,t2,t2,tumor,5.0,pre,16,0.6476004855723905,0.06826733033837261,0.033450991865802575,0.6420802092015008,0.5477504557581854,0.7924675381309443,16,16.554561744538795,2.827291769785507,1.3853729671948984,15.215196026345776,13.104277224793439,21.26582727780937,16,0.11101204622536898,0.039710556190035017,0.019458172533117157,0.11041993275284767,0.055992595851421356,0.17717605829238892,16,0.19550189699653053,0.041796393565313034,0.020480232847003385,0.1868935553384723,0.12634108849691555,0.2838554069256553,16
pix2pix-2D+3D-post-T2,pix2pix,GAN,2D+3D-post,t2,t2,tumor,5.0,pre,16,0.6468448995221266,0.068861422192339,0.033742096874246105,0.6362783810802017,0.5483055723920471,0.793786731794719,16,16.38823445232705,2.6969007868895742,1.3214813855758913,14.925402544557379,13.185700143131463,21.155168157902104,16,0.11426382884383202,0.038652414507774194,0.018939683108809356,0.11759116128087044,0.05680159106850624,0.17717692255973816,16,0.20639246528567223,0.03825418960319148,0.018744552905563823,0.20937703370321276,0.13162071776905043,0.280152943271857,16
CUT-2D+3D-post-T2,CUT,GAN,2D+3D-post,t2,t2,tumor,5.0,pre,16,0.6458868198804542,0.06958181192480575,0.03409508784315482,0.6492140637493516,0.5389501068146395,0.7928383468005803,16,16.473311895614334,2.766977416833333,1.355818934248333,15.046580714846854,13.061825554573064,21.49240541709967,16,0.11393111455254257,0.03970221254150906,0.01945408414533944,0.1138916052877903,0.05565888434648514,0.18112912774085999,16,0.20590945584003556,0.03704804628370698,0.01815354267901642,0.20534439495887247,0.13302811610457652,0.2772678594606427,16
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,t2,tumor,5.0,pre,12,0.6437977305733176,0.04800798902884135,0.02716307688127307,0.6401812349140323,0.5622360728333662,0.7159161703086158,12,16.422062160232862,3.0772393735353396,1.7411120810581129,16.169858764353872,12.40667753586412,21.070691728056012,12,0.11543980147689581,0.04790197489024608,0.027103093735646303,0.09923862293362617,0.05826254561543465,0.19756479561328888,12,0.18996248326878362,0.025548924824665215,0.014455665052525456,0.19236977987147713,0.13769618180441218,0.2213357312915226,12
SynDiff-2D-T2,SynDiff,SynDiff,2D,t2,t2,tumor,5.0,pre,16,0.642466335075143,0.06238021167272411,0.030566303719634813,0.6580577008485488,0.5194687544762582,0.7562655664762709,16,16.010732668590084,2.3474111343966952,1.1502314558543807,15.923526387688208,12.299042178700843,19.91444108063487,16,0.11501753004267812,0.03870761916513191,0.018966733390914634,0.10719772428274155,0.06482070684432983,0.18361443281173706,16,0.12493044964629607,0.024849938499376893,0.012176469864694678,0.12238471564792451,0.0735515266587134,0.16275482833385468,16
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,t2,tumor,5.0,pre,12,0.6402276253016452,0.05131469250790897,0.029034020502167635,0.6422745775788593,0.5595518639742543,0.7223240393506611,12,16.289737737061184,2.7780327748179214,1.5718200109515554,16.180846709475922,12.90282395381939,20.77534217057544,12,0.11984330943475167,0.044647090673564344,0.025261469622537686,0.11075971648097038,0.059250447899103165,0.18891054391860962,12,0.19956465887227556,0.0232643284265192,0.013163032953975388,0.20926593564171442,0.1463585335763709,0.21857714319291213,12
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,t2,tumor,5.0,pre,12,0.6391355738609906,0.06242844288288302,0.035322216737451256,0.646682188057401,0.5109896643217923,0.7369030875377987,12,16.460994380406795,2.907009464495244,1.6447954429258567,16.074031526473433,12.043661762108433,21.10854614034551,12,0.11760232380280893,0.04736817711280685,0.02680106921095889,0.10955879092216492,0.05895427241921425,0.21089304983615875,12,0.196254243178368,0.026565265788251486,0.015030714086862133,0.1961311958009458,0.14222446912251527,0.22991718132314937,12
pix2pix-2.5D-T2,pix2pix,GAN,2.5D,t2,t2,tumor,5.0,pre,16,0.6388204783307534,0.07179619020759152,0.035180133201719845,0.6359140310795094,0.5534075103147299,0.7957003098989619,16,16.253813494263063,2.982032676489326,1.4611960114797697,15.628265841721975,12.408472740671524,21.27889393238986,16,0.12139857606962323,0.04671589887997783,0.022890790451189136,0.12023036926984787,0.055382758378982544,0.20168952643871307,16,0.2058729509817589,0.03785047173427403,0.018546731149794275,0.20784579500087075,0.1285145129620043,0.2722205718835959,16
SwinPix2Pix-2.5D-T2,SwinPix2Pix,GAN,2.5D,t2,t2,tumor,5.0,pre,16,0.6382928292416475,0.07172458477467221,0.03514504653958938,0.6272187387681329,0.545456232790963,0.7998570970686087,16,16.418461711596876,3.067969528609793,1.5033050690187986,15.982281080359478,12.000721677083042,21.80814567485549,16,0.11786222457885742,0.047322290707408204,0.02318792244663002,0.11057718470692635,0.0517902709543705,0.2103240191936493,16,0.1927712729932396,0.0427840685428393,0.020964193585991258,0.19446714531656592,0.11771602000951917,0.28026059757058436,16
SwinPix2Pix-2D-T2,SwinPix2Pix,GAN,2D,t2,t2,tumor,5.0,pre,16,0.6382171444864198,0.06944903010358039,0.03403002475075439,0.6289729525636498,0.5498531674713498,0.7928904718410678,16,16.45071062060135,3.0334616501901532,1.486396208593175,15.656898940402783,12.469848048524186,21.56032316107689,16,0.11678549670614302,0.04517139294061086,0.02213398254089932,0.11497526615858078,0.054519880563020706,0.1972154974937439,16,0.19613351903792267,0.04040532469608473,0.019798609101081516,0.19220460927448213,0.12260337696817422,0.2798430524909726,16
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,t2,tumor,5.0,pre,12,0.6378288049471571,0.049917837445964446,0.028243675349055725,0.6372213352667013,0.5688135136879559,0.7059518293565572,12,16.285035750935204,2.8175673896888163,1.5941888250788143,16.97978829869857,12.259884753307922,20.70413157447311,12,0.11918127288420995,0.046998603645472266,0.026591963336924943,0.09854159131646156,0.060749612748622894,0.20348447561264038,12,0.1960935871556541,0.02655714108070082,0.015026117100812498,0.1916486853850074,0.148366680884849,0.23467146465554833,12
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,t2,tumor,5.0,pre,12,0.6373742758113953,0.046993314742209004,0.026588970858196635,0.6342876743720911,0.572311284227146,0.7124458427911845,12,15.900740574037941,2.874500350799764,1.6264016802935193,15.689334811920993,12.2697410575217,20.703581745094873,12,0.12350164446979761,0.0481812353166839,0.027261100196376627,0.1090962179005146,0.05842522159218788,0.20220425724983215,12,0.20551714523005926,0.024897931644294567,0.014087330986356403,0.20334366030736073,0.16093364378110958,0.24498162255622447,12
pix2pix-2D-T2,pix2pix,GAN,2D,t2,t2,tumor,5.0,pre,16,0.6372204902653804,0.07297333383099813,0.035756933577189086,0.6347910746684794,0.5378971229732937,0.7922470252983459,16,16.22620359740042,3.034920837538052,1.4871112103936455,15.493693023103088,12.405243932870658,21.36912588435715,16,0.1219925950281322,0.04687363400245897,0.022968080661204895,0.12284504622220993,0.05517159402370453,0.20195384323596954,16,0.20764967056810774,0.039585289707630845,0.019396791956739115,0.21125431480859197,0.12871710646936643,0.28089054064968455,16
SynDiff-2D-T2+FLAIR,SynDiff,SynDiff,2D,t2_flair,t2,tumor,5.0,pre,12,0.6345198623647191,0.06173979712287934,0.03493257871883512,0.6318233260415655,0.5191887334004713,0.7391734728928528,12,15.79067337564713,2.272236587883807,1.2856388775636882,15.676942132448524,13.03572722416658,18.82920912345067,12,0.11847593418012063,0.040201585329499835,0.02274618818959971,0.1103312261402607,0.06132861599326134,0.17985431849956512,12,0.13247013688164863,0.019949056090528307,0.011287241045866552,0.12856055730685084,0.10569335597547445,0.16619278264363402,12
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,t2,tumor,5.0,pre,12,0.6343825670955662,0.06314148898340896,0.03572566054837286,0.6420149589767419,0.5149448246206413,0.7472987594322075,12,15.980660622729497,2.4098453958154837,1.363498390219861,15.907193233533786,13.044932282060985,19.0878308764722,12,0.11867428198456764,0.04140517092255047,0.02342718084641744,0.10753895342350006,0.06679058820009232,0.1789296716451645,12,0.11913418858586915,0.024742862516615567,0.013999592367800101,0.11620455003606203,0.08560398213541537,0.17401057889060634,12
CycleGAN-2D+3D-post-T2,CycleGAN,GAN,2D+3D-post,t2,t2,tumor,5.0,pre,16,0.634219190329205,0.06634330183660492,0.03250821789993641,0.6271271932353761,0.5245406119862286,0.7794692498630202,16,15.941706959921511,2.7105241064502774,1.328156812160636,15.057222678393444,12.922779371372062,20.80524255690001,16,0.12035783473402262,0.043307436175761785,0.021220643726123273,0.11627690494060516,0.060240160673856735,0.17690609395503998,16,0.21049830905351657,0.04440033565353572,0.0217561644702325,0.19099883699700945,0.1544346185401082,0.2854204944406564,16
CUT-2D-T2,CUT,GAN,2D,t2,t2,tumor,5.0,pre,16,0.6322386337295754,0.0725415073435639,0.03554533859834631,0.6265938725798788,0.5295223086876364,0.7909682946906353,16,16.269913261688092,3.022510377547764,1.4810300849984044,15.594550086342801,12.15742780751034,21.773572169505492,16,0.12260275543667376,0.04695236605441172,0.02300665936666174,0.12309496104717255,0.053758662194013596,0.21011149883270264,16,0.20237564062860905,0.037487868089541125,0.01836905536387515,0.20035654465583236,0.12601755443836526,0.2728179580746935,16
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,t2,tumor,5.0,pre,12,0.6322213337391672,0.05076801149214944,0.028724706599190204,0.6415494898816463,0.5619578805707792,0.7104112449263281,12,16.09663545600131,2.752660441486327,1.55746426194217,16.709826983941845,12.503315317866887,20.27986471126723,12,0.1230657206227382,0.04673279136825075,0.026441565882913347,0.10137790814042091,0.06452213227748871,0.19917985796928406,12,0.19558995823706052,0.023783962494604793,0.01345704360568292,0.20130931406434793,0.14726517958801777,0.22488226369023323,12
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,t2,tumor,5.0,pre,12,0.6306203446739159,0.06278679439946637,0.035524973195123884,0.6294871635304575,0.5214856982259367,0.734064366559131,12,16.194657655265157,3.186169959591917,1.8027453621772067,16.04502618940369,11.687935945074834,21.161150256517217,12,0.11985414816687505,0.050599307406686174,0.028629253277017708,0.11153023689985275,0.05650052800774574,0.21324065327644348,12,0.18658579628012814,0.029477633682557996,0.016678541346864077,0.19117669950050492,0.1279519235589446,0.22737036909287175,12
SynDiff-3D+3D-refine-T2,SynDiff,SynDiff,3D+3D-refine,t2,t2,tumor,5.0,pre,16,0.6301895058138103,0.05854526790612759,0.028687181274002518,0.6302326746207256,0.5230768796421079,0.7505867327892166,16,16.08605460744394,2.21094789262684,1.0833644673871516,15.805101881404124,12.637863514697713,19.602949817487247,16,0.11437903787009418,0.03675967249356487,0.018012239521846787,0.11224300041794777,0.05794352665543556,0.17118600010871887,16,0.12722672639365276,0.022028944977435877,0.01079418303894358,0.12904641558088473,0.08855324304507424,0.1679492426663637,16
ResViT-3D-T2,ResViT,ResViT,3D,t2,t2,tumor,5.0,pre,16,0.6300788839956237,0.06304589221592377,0.030892487185802647,0.622920774852114,0.4922173011194167,0.7501183559115937,16,16.119548051019812,2.4782688818524727,1.2143517521077116,16.07125443472905,12.058743186842808,21.01411002879005,16,0.11419024621136487,0.04015980378621752,0.019678303855246587,0.1082102544605732,0.05506529286503792,0.19002777338027954,16,0.11363901175609815,0.026129568912465866,0.012803488767108274,0.11202776325600489,0.07456787218424407,0.1689793864885966,16
CycleGAN-2.5D-T2,CycleGAN,GAN,2.5D,t2,t2,tumor,5.0,pre,16,0.6294331381404537,0.06847742904399819,0.03355394023155911,0.6206356510580462,0.5358223341843209,0.7825362754322452,16,16.005541741592076,2.887084126118374,1.4146712217980033,15.871398915722782,12.668427550088694,21.08072932742923,16,0.12326966342516243,0.04635737305734919,0.0227151127981011,0.11517604067921638,0.057954028248786926,0.19256192445755005,16,0.2124659467637114,0.03710313683863956,0.018180537050933386,0.20969973080945015,0.13677989559070683,0.27022628418635575,16
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,t2,tumor,5.0,pre,12,0.6277619510054674,0.05475412812040837,0.030980064397369812,0.6361362014921228,0.5494606450670697,0.7232322383594839,12,15.925621560868626,2.948307175577971,1.6681618226441741,16.153705174776118,11.780821850543195,20.53193956776688,12,0.12730942107737064,0.05116430481035638,0.028948930652056133,0.11179870739579201,0.06089693307876587,0.21986699104309082,12,0.15797639132473326,0.021080174351875362,0.011927231449887096,0.16497895581008565,0.12276089794658199,0.19066892525491616,12
